model,test_mse,int_par,rep_id
Causal,2.064969389298306,0.5,18
Causal,2.064969389298306,1.0,18
Causal,2.064969389298306,1.5,18
Causal,2.064969389298306,2.0,18
Causal,2.064969389298306,2.5,18
Causal,2.064969389298306,3.0,18
Causal,2.064969389298306,3.5,18
Causal,2.064969389298306,3.99,18
BCF,1.3522663038744913,0.5,19
BCF,1.370520703787371,1.0,19
BCF,1.3691392691383129,1.5,19
BCF,1.3405621483344075,2.0,19
BCF,1.296434319217239,2.5,19
BCF,1.2498048243907096,3.0,19
BCF,1.1824710979334137,3.5,19
BCF,1.105218628392894,3.99,19
CF,3.5740482120762755,0.5,19
CF,3.615035284768928,1.0,19
CF,3.6445336078080466,1.5,19
CF,3.6397580879527114,2.0,19
CF,3.58424677930612,2.5,19
CF,3.5457364556421527,3.0,19
CF,3.4343130697099022,3.5,19
CF,3.2526441531773482,3.99,19
OLS,0.3448681078882595,0.5,19
OLS,0.6833237645090648,1.0,19
OLS,1.0549717663507305,1.5,19
OLS,1.535474123502445,2.0,19
OLS,1.9326942940084568,2.5,19
OLS,2.133344206247675,3.0,19
OLS,2.1889889479888054,3.5,19
OLS,2.360093838412747,3.99,19
IMP,1.1994721973681044,0.5,19
IMP,1.1994721973681044,1.0,19
IMP,1.1994721973681044,1.5,19
IMP,1.1994721973681044,2.0,19
IMP,1.1994721973681044,2.5,19
IMP,1.1994721973681044,3.0,19
IMP,1.1994721973681044,3.5,19
IMP,1.1994721973681042,3.99,19
Causal,1.9601599696351768,0.5,19
Causal,1.9601599696351768,1.0,19
Causal,1.9601599696351768,1.5,19
Causal,1.9601599696351768,2.0,19
Causal,1.9601599696351768,2.5,19
Causal,1.9601599696351768,3.0,19
Causal,1.9601599696351768,3.5,19
Causal,1.9601599696351768,3.99,19
